image_id,year,month,day,final_date,stage,texts
000106,NONE,NONE,NONE,NONE,fail,NO No Brand No Brand No Brand NO Brand Brand | 브랜드가 이니다! 브랜드가 N니라스비자다. 브랜드가이니면 스비자다. 브랜드가이다스비자다 스비자다 | 2.580 습인이 스마트 컨슈미가 되는 길 신이 스마트 컨슈머가 되는 길 신이스마트컨슈머가되는길 신이 스마트 컨슈머가 되는 길 No Brand No Brand | 이미지사 Plain Pain Plain Plain 450g Dlain 스마트컨슈머 #이마트 mbn 브랜드가 이니니I다! 브랜드가 이L니 스비자다. 08Sz 스비자다 | cal) 8 신이 스마트 컨슈머가 되는 길 신이 스마트 컨슈머가 되는 길 | puelg ON 국더아 Dei PLS 더니묵 껑 Jngh YOGURT YOGURT VOGURT VOGURT /OGURT e 커미이 Ur y미l Sugair Sugur Sugear Bugas Sugir Plain lain YOGURT an 신이 스마트컨슈머가되는 길 브랜드기 NO Brand | ece Jea pDne 요거 #요거 #요거 #요거 es | 스마트컨슈머 스마트컨슈머 스마트컨슈머 실마트컨슈며 이마트 #이마트 #이마트 이마트 1:20 18:2013:5 10:2013:5 10:20 13:4 0.20 135弄 135X 일인 유방무첨가 유방무첨가 문첨가 ug 코미이 ylilo | 450gl 450g 450gl 450g cal 농후바 | 이미지시 이미지사요 이미지사1 이미지사1 1 LHn30 0: 767740 67.74 01741 707.740 VOGUAT CU | 2.580 2.580 2.580 2.580 u미 | PEEINETIAIILA 국더스 | puelg ON mg mgw | 요거 #요거 | 이마트 #이마트 월가인 일/인 | 스마트컨슈머 스마트컨슈머 8：:20130 영땅무첨가 영살탕무첨가 | 후방 후방 | 450g 450g | 이미지사 이미지사1 0.7 01740 40 | 2.580 2.580 | MgEEINETIAUILA FEIOINI AILA | ..
000107,2025,12,25,2025-12-25,s1,NoBrE | 브드M | 당신아스마트한 | 소비기한 | 2025.12.25 | 09:29A | 200ml | 1.380
000108,2025,10,24,2025-10-24,s1,No Brane | 출산글두부 | 상콩 국산콩을사용하여만들어 | 0% 더욱 고소하고 담백한 두부입니다 | 소비기한: | 个站号5g2%营弄0g0% | 25-10-24PXI14 | 백질5g9% | Joo kcal 기준이으로 개인의 요 량에 따라 | 하거나 빨리 드시기 바랍니다 | 시 소비자 분쟁해결 기준에 의게 | -반품 및 교환장소:구입치 및 | 01011399 142044 | 대 위원회 고시 소비사 문생해르기순에는기 | 수 있습니다.반품 및 교환장소:구입처 및 | 11399 809387 742044
000109,2025,12,12,2025-12-12,s1,5g30% | 2000d | E%OEO공/EE | .!0- | 제a하고있습요 | 소비b | 2025.12:120 | 04:43 D3
000110,2025,10,29,2025-10-29,s1,소비기한 | 25.10.29 | 밥에 싸먹는 행 | ICE CK | fam PORK | 스마트컨수스 데비배당
000111,2025,10,05,2025-10-05,s1,5.10.25 11:50F21 | asty 다.소비자다 and | GE | EAS
000112,2025,10,17,2025-10-17,s1,생낮도 | 25.10.17 11:10 | 까지 | -여 （CHE99.99%） | 수 있는 0
000113,2026,01,16,2026-01-16,s1,rand | .소비자다 | 2026.01.16 | 담은 | ed Radish 랑이무침 이미지사진 | 식감이살아있는 무침 | 니다.
000114,2026,02,28,2026-02-28,s1,neua 어문를 Capns | 2026.02.28 어 ( 0(0 조 합번 화 | 품영 | 10 식글름 | 5O
000115,2025,12,08,2025-12-08,s1,"22300ml | 1,580 | YOGL | 2025.12.08 | PICKLED BURDC"
000116,2026,03,27,2026-03-27,s1,No Brand | 브랜드가 아니다.소비자다 | 당신이 스마트컨슈머가 되는 길 | 2026.03.27 | 아삭한 쌈무 | Pickled Radishes | #쌈무#쌈 #고기 #야채 | 350 g(卫:210g/(:90kcal60 %( | 제품명 아작한 쌈무 식품유형 절임식품 풀 | 판매원 37（）/02)380-5678 | 0시0a.(구사)정제수 정계소금(국신
000117,2025,11,28,2025-11-28,s1,브랜 | 2025.11.28 당신이 | 08:54FF2 | Ho Brand BR | 아니다.소비자다 | 스파트 컨슈머가 되는 길 AMEI | LD | LEW | T E | #취향저격 아메 | 라더
000118,2026,03,23,2026-03-23,s1,2025.11.28 | 08:54FF2 | Brand | W | 2026.03.230 | 02:16-0F2 | No Brand | 소비자다
000119,2026,08,24,2026-08-24,s1,2026.08-24 | 2026.08.24 | 10 FI
000120,2026,08,25,2026-08-25,det5,2026.08.25 | 2026. 08. 25
000121,2027,04,13,2027-04-13,s1,02380-56787 | 분쟁해결 기준에의거교환 또는 | 한물받을 수있습니다·반품및 | 교환장소:구입처 및 제조원·부정 | 11399 8809580 | No Brand는 모두이마트의상표입니다 | 2027.04.13 | MOCHAGO | WICOFFEE | 연카금드 익스
000122,2027,04,28,2027-04-28,erode5,02 COELN | 2027.04.28
000123,2026,06,04,2026-06-04,s1,"내용량 105g | 졸음깨는껌 소비기한하단표시일까지 | 식품유형 추잉껌 量35%,D-E量27% 조제[식물성유지 | 레시틴d-토코페(혼합형)] 0말트 4%,말 | H론명 | 국색소),소비를 | (02)380-5678 | 19930439002-406 | 용한 제품과 같은 제조시설에서 제조하고 있습니 | 11399 | 공정거래위원회 고시 소비지 쟁해결 기준에 의기 | 수 있습니다.제품 표면이 주 분에 놀아 하양게 | NoBrand는 모두 이마트의 상표입니다 | 2026.06.04 A 802534 881214"
000124,2026,01,02,2026-01-02,s1,2026.01.02
000125,2026,04,07,2026-04-07,s1,"82%, | 품/ | cal) | 2026.04.07712"
000126,2026,06,12,2026-06-12,s1,"No Brand"" | 2026.06.12 | #노브랜드#스마트컨슈머#팔양갱 팝양갱"
000127,2026,04,27,2026-04-27,s1,"할양경 | SUPER | 2026.04.27 | No Brand x'SUPER MATCHA | 0450g | 4,280"
000128,2026,05,28,2026-05-28,s1,"필렌글리콜,글리서 산균배양분말(유산균 사은 항색소,치자정색 | 자황 | 색소, 정제수 OTHER | 제조원 nae | IPPLE | IDER | EGAR | 홍후가급 | 26.05.28  | 8206005477 | 40g | 영행보 128kcal | 트랜스지방0g 포화지방0g 0% | 1일일 | 게 따라다를 수 있습니다. | 사과당 | SRCAER MATCHA BEAN | 말차양생 | SI"
000129,2026,01,09,2026-01-09,s1,2026.0109 | 가장최저의 가격대를만드는것×⑥ | 이것이 노브랜드의 ⑥×⑥ 이념과 철학 | ×⑥당신이 스마트 컨슈머가 되는길 | 유형 | 원
000130,2027,02,05,2027-02-05,s1,elavor 트컨슈머 #모카골드#믹스커피 #달달한 #당충전#홈카페 STICKS AGOLD MIX COFFEE 30 골드 믹스커피 | 27.02.05 | 22:41
000131,2026,08,05,2026-08-05,s1,2026.08.05 | 07:11 | ALNO
000132,2026,08,21,2026-08-21,s1,SCHAGOLD | No Brand | CORN NUTS BAR | 2026.08.212
000133,2025,11,25,2025-11-25,s1,"곳에 보관하십시오 | 피해건조하고 서늘한 | 제조하고 있습니다. | ·본 제품은 공정거래위원회 고시 | 소비자 분쟁 해결기준에 의거 | 2""000000292656 | 25-11-2025"
000134,2026,09,23,2026-09-23,s1,No Brand X OuR Bakery | 2026.09.23A | Dirty /Choco | Chunk Granola | 더티초코청크그래놀라 식품유형 곡류가공품 내용량 300 g | 후면 표기일까지 포장재질(내면) 폴리에틸렌 | 문판매원 | 고번호 20080435169414 반품 및 교환장소 구입처 및 제조원 | 메인나트륨 유해
000135,2026,04,18,2026-04-18,s1,"EXP2026.04.18 영양정보 층내용 | 나트륨15mg 1%탄수회을 4 | 당류4g 4%지방0g | 트랜스지방0g 포화지방 0g | 引量0mg0%E0 | 필요열량에 따라 다를 수 있습니다. | 주의사항:제품을 규대통놓는 | 이미지사진 내포장:OTHER 뚜껑:PP | 리스틱 재활용어려움 조심하시기바랍니다/이 | 대투문 밀,혼두복충아를 사용 |  알리먹는#겔리스틱 원회고시소비자분장 | 받을수있습 | N184 NoBrand | 노브랜드의 이념과 실천"
000136,2025,12,02,2025-12-02,s1,"치오일, 트랜스지방 3% | H두밀함유 3%35mg | 산공단 클레스테를 10mg | 4%19g | 단백질28 | 구세종대로 영양성분 기준치에대 （%）号2.000kc | -5678 준이므로 개인의 필요 열 따라다를수있습 | OTHIR | 가급적 빠른 8180107713718001 내포장:이 | 은온도편차 재활용어용 | 인하여 변질 | 장으로 No Brand는 모두 이마트의 상표입니다 HACCP | 세요 | 소비한 | 2025.12.02 | A | 까지"
000137,2026,03,26,2026-03-26,s1,"이미지사진 | HOHICHA WAFERS | 원재료명 | 품유형 과자 | 충청남도 아산시 신창 | 48（） | 구세종대로7길 우유,대두,밀 함유 | 5678 | 60g | 반품 및 교환장소구입처 및 제조원 | 곳에 보관해 주시고 개봉 후에는 빨리 드십시오. | 60g/60gg310kcal 소비기한 | 2026.03.26 | 12 % 14g14% /13:36 | 13g87% | 6g 7% 까지 | 의 필요 열량에 따라 다를 수 있습니다. | N2063 | 브랜드의 이념과 실천 804433 103510 | OTHER"
000138,2026,05,14,2026-05-14,s1,"형과자 | /02-380-5678 | 제품의 별도 표시일까지 (년/월/일 순) | 유, 정제수, 코코아분말, 우유분말,향료, 대두 | 밀가루설팅 나트륨 밀,우유,대두 함유 | 레시틴 탄조 | 폴리프로 | 직사광 피하고 서늘한 곳에 보관 | 교환장소:구입처 | 수 있습니다. | 1399 | 400 | 100g499kcal | 1일영양성분 | 기준치에대한 비율 2026/05/14 | mg 7% | 9g 21% | 31% | 43% | 방0.5 g미만 No Brand 는 모두 이마트의 상표입니다 | 13g 87% | 5mg 2% | 7% | （%）2.00kcal 비닐류 | 열량에 따라다를 수 있습니다 21087685119730631 | Stock Code: NB2"
000139,2026,07,26,2026-07-26,s1,"HoBrano | No Brand"" | 브랜드가 아니다.소비자다 | EXP:2026/07/26 | 26G101"
000140,2026,07,14,2026-07-14,s1,"：02-380-5678 | 원재료명 | 밀,대두,우유,계란 함유 | 환불 받을 수 있습니다. | 반품 및 교환장소:수입원 및 구입처 | EXP:2026/07/14 | 146101"
000141,2026,09,17,2026-09-17,s1,스틱 | #노브랜드 #스마트컨슈머 #고소한 | #간식#우유랑#참깨스틱 | RISPY 2026.09.17 | NACK | CRISP | SNACK
000142,2026,05,14,2026-05-14,s1,F2-2026.05.14A | No Brand | 브랜드가 아니다.소비자다 | 당신이 스마트컨슈머가되는길 | Cheddar | 다치즈ㅁ씨즈닝 체다치즈볼 | N189
000143,2027,03,06,2027-03-06,s1,"제품명 (图0/（02)380-5678/ | 수입원 37 () | 원산지 이탈리 | 혼에서 일정시간 보광시 원상태로 돌아오며,품질에는 문제가 없습니 | 본 제품은 공정거래위원회 고시 소비자분쟁해결기준에 의거 교환 다 | 수입원 및 구입처 | 영양정보 100mlg820kcal 100 | 나트륨 0%탄수화을 0%당류 | 91g1 169% 019 14993 | 콜레스테롤0mg 0%단백질 0% | 06/03/2027 L154448 | 2000000806785 | No Brand는 #노브랜드#스마트컨슈머#식용유#파스타 N776 | 이마트의상표입니다 #샐러드#엑스트라버진#이탈리아#올리브유"
000144,2027,03,25,2027-03-25,s1,e pleet | 딸기청 | Sweet | I청 | Fruit Tas | Strawberry 2027.03.25 D | 80g N1838 No Brand Main Iingredient Strawbem | 40%）70 브랜드가 아니다소비자다 | 당신이 스마트컨슈머가 되는길 580 g | 액상차 딸기당절(딸기40% | 뜨하게기
000145,2027,03,24,2027-03-24,s1,"생강청의 Des | 사원한 | dweet | 제품명 청 따뜻한 따뜻한물 | 소비기한 밀크티 | 식품유형 | 품목보고번호 신신한 유위내 | 원재료명 토핑 | 생강(국산) | 산)0.7% | （）34.98 1002 √푸드베이스 신송길 | 올레오레진진 샐러드라에 | 제조원 주의사항 Frult Ta/ | 보존료 무참가제 | 유통전문 색이 진해질 수역 | 판매원 2027.03.24C 특이체질,알려리 027.01.23 | 포장재질 에 따라 과민분을 No Bral 2027 | int 원료 확인후십 | Ginger ·원료의 특성상 No | 현상이 생길수 액상치 브랜드 | 고 이없/ 당신이 | 주에 N1195 노브랜드의 이범과 실렌 ·본제품 Type | 부정,불량 한제품과 같은 | 593%% 있습니다 본제은"
000146,2026,04,03,2026-04-03,s1,"No Brand | 드가아니다.소비자다 | DAILY | .PET N1368 2026.04.03B | 명데일리갈릭 | 유행소스살균 본관방법:직사광선을피하고 | 1315g 실온에서 보관하시기 바랍니 본관 | 사질용기리드지 010） | PE·PP 달걀 하시기바랍니다.복 제품은 | 쇠고기 함유 밀,닭고기,아황산류,메밀 | (대두:외 고등어,게,복숭아 호두 | 발효식초 토마토 돼지고기,새우 조개류 | 사용한 제품과 같은 제조시 | 국산 제조하고있습니다.-포성 | 추 출액 변형,팽창,손상되었거나 | (변성전문) 내용물이 변질되었을 경우 이a | 진제 드시지 마시고 구입처에서 | ,바질 오레 교환하시기 바랍니다. | 보 파라옥시 제품은 유통 안전성을 시키기 위해 질소가스 | 표시일까지 포장을 했습니다본 | 이마트서울특별시중구 은 공정거래위원회 | 话山星7237（） 소비자 분쟁해결 기 | 0380-5678 의거 교환 또는 환불 | 스충북 청주시 흥덕귀 수 있습니다.·부정· | 12102 식품 신고는"
000147,2026,03,21,2026-03-21,s1,Bran | 2.680 335g | 2026.03.21外B 780
000148,2026,02,26,2026-02-26,s1,장 볶음 | (각종 요리의 감칠맛을살려 | No Brand | EXP26.02.26 | PRD24.08.27 만능 | 지일보D 껑:PP 맞소금 | 라벨페트 후추
000149,2026,04,28,2026-04-28,s1,제품명 국산 고층가루 | 식품유형 卫外190g | 원재료명 卫100 %(H) | 소비기한 하단표시일까지 | 보관 및직사광선을피하고서늘한 | 취급방법 곳에 보관하시기 바랍니다. | 제조원농업회사법인 한생(주)/ | 충남 서천군 장항읍 장항공단길 | 을 이 28117/041-956-1434 Brand | 유통전문판매원(주)이마트/ 소비자다 | 37 | (全) / (02)380-5678 | 만능 号2005047117351 | 26 소비기한: 2026.04.28 까지 0%국산 | 충가루 | ERPOWDER | 1#양년 | #고추 | Nd Brand
000150,2026,08,12,2026-08-12,s1,소비기한하단표시일까지 | 재질 프탈레이트뚜껑-폴리프로필렌 | 보관및 직사광선을피하고서늘한 | 취급방법 곳에 보관하시기 바랍니다 | 제조원농업회사법인 한생(주)/ | 주의사항및 보관방법 충남 서천군 장항읍 장항공단길 | 객봉 흥 냉장복관하 28117/041-956-1434 | 수 유통전문판매원(주)이마트/ | 애벌레이 | () / (02)380-5678 | 제품 号卫2005047117389 | 소비기한: | 2026.08.12 까지
000151,2026,09,07,2026-09-07,s1,Brano | TM | d | TM | nd 2026.09.07 .B | 소비자다 | 법을찾아 | 만드는 것 | 과 철학 | 되는길
000152,2026,07,31,2026-07-31,det5,자다 | 소비기한 | 2026.07.31.A | 약4장분량
000153,2026,10,12,2026-10-12,s1,P | 쌀가루 40% | EXP:2026/10-12E
000154,2027,08,13,2027-08-13,s1,rand 2027.08.13 | [Un비e] 까지 | NoBrahd | 브렌
000155,2026,06,22,2026-06-22,s1,우리필법 | 2026.06.22  08:26:40 L1
000156,2026,07,29,2026-07-29,s1,까지B | 2026.07.29 | 올리오 | NoBrand | %666
000157,2027,07,08,2027-07-08,hires,N1586 | 11904 | 보관법법 A분 08/07/2027 | 입일 확 리기 | 시20troe
000158,2028,07,20,2028-07-20,s1,당기준 | Omg | 10mig 기증치에 대하 비을 물3g | 나E륨Omg 0% | 上#37% 반수화물 3g 1% | a10% 당류30 3% F12308 | 지방0g 0% | 트랜스지방0g | 포화지방 0g 0% | 콜레스테롤0mg 0% | 단백질09 0% | 2028.07.20 16:34
000159,2027,01,08,2027-01-08,det5,소비자밤장하결기준에 의거 표된 | 는 받을 수있습니다 | 부점 1량식품 신고는 국번없이 | 1399 사용시주의사항:당분으로입해법 MATSUL 선에#잡내제거#비린내제거 | 사용하십시오 | 이미지사진 | 제품명:맛 | 무색페트 | 뚜껑:LDPE | 라벨:OTHER | 소비기한: | 2027. 01.08.21 까지 | 0
000160,2026,10,27,2026-10-27,s1,참치 | /PRO:2025/04/28 | EXP:2026/10/27 | 액 | 3.780
000161,2027,05,10,2027-05-10,s1,"N1674 1004电 | 대상이 근신공장 | 전북특별자치도 군산시 외항로 84 | 딩 (취이마트/서울특별시 중구 서종대로일 37 | SYRU 全盐】/02-380-5678 | 용가-폴리에틸렌터레프틸레이트 | JP (PET),캡-폴리에틸레(PE) | 号生卫20030484120103 D-LOPE | 산품 및 교환장소 구입처 및 제조원 :OTHER | 올리고당! 01199 | 2027.05:10 16153 | N1212"
000162,2027,06,12,2027-06-12,s1,법에 의거 교환 또는 보상 | 05.10 16:5 | wand | 뚜정:LDPE | 라벨:PET | 훈연참치력 | 900ml(2） | N12 | 2027 .06. 12  | 몰리고당 1.2kg | 4.580 노브래
000163,2026,11,20,2026-11-20,s1,뜯는곳 | 보관시지퍼를 이용하세요 | 2026. 1 1 . 20
000164,2026,04,27,2026-04-27,s1,보관시 지미를 이용하세요 | 가다 2026.04.27 | 는길 | 0
000165,2027,01,13,2027-01-13,s1,묻는곳→ | 보관시지퍼를이용하세요 | 2027.01.13
000166,2027,08,18,2027-08-18,s1,뜯는곳 | 보관시지퍼를이용하세요 | 2027.08.18 | 문
000167,2026,08,07,2026-08-07,s1,까지B 2026.08.07 | 115mg | 탄수화물 25 g 8 | 당류 8g 8 olo | 1.9g oo | 09 olo | 0% | 0o
000168,2026,02,16,2026-02-16,s1,"1,580 | 2026.02.16F2 안전관리인증 HACCP"
000169,2026,03,18,2026-03-18,s1,2026.03.18 | 까지 F1
000170,2026,09,07,2026-09-07,s1,Seelloreo8ll8 | 2026.09.07AE | 제장한그룹
000171,2026,05,27,2026-05-27,s1,"F1-C 13:38 | 2025.08.28早 | 2026.05.27外 | 제품명 초코 소프트콘 | 식품유형 초콜릿가공품 | 내용량 120 g | 옥수수가루(옥수 | 탕, 가공유지(판 | 시아산),코코"
000172,2026,06,10,2026-06-10,s1,F2-B15:33 | 2025.09.11早E | 2026.06.10 | 제조원 | 유통전문 전남 담양군 담양읍어 에코길 | 판매원 | 유지(팔을 | ) | 원재료명
000173,2026,09,17,2026-09-17,s1,IRJOIO | AㅅI | 아이비 | LOW SUGAR | 全2026.09.17A1 | 기한
000174,2026,09,05,2026-09-05,s1,제존 | 일자 2025.09.06 | 2026.09.05A2
000175,2026,06,28,2026-06-28,s1,문bER | 크래커 | * 화이트하임 | 2025.09.29B 부터 | 2026.06.28 까지 | 맛있는 약속
000176,2026,09,22,2026-09-22,s1,크래커 | 00 크래커 | ※0 | SALTINE CRACKERS <O | 2025.09.23 PE | 2026.09.22 까지 | 맛있는 약속 | Unn0b 69g D
000177,2026,08,18,2026-08-18,s1,Sablé | 사브레 | 소비기한 2025.08.19 2026.08.18 A 부터 | 까지 | 내 | DY
000178,2026,06,25,2026-06-25,s1,땅공신도 | HACCP | 2025.09.26 | 2026.06.25 부터 | 까지 맛있는 약속 | 무UEE 화이트하임
000179,2026,06,29,2026-06-29,s1,사브레 | 2025.09.30 B4 导 | 2026.06.29 까지 | 맛있는약속 | YDEY
000180,2026,06,02,2026-06-02,s1,식품안전관리인증 | HACCP | 2025.09.26 | 2026.06.2期 | 까지맛있는약속
000181,2026,09,08,2026-09-08,s1,2025.09.09 부터 | 2026.09.08 까지 | 맛있는?
000182,2026,10,01,2026-10-01,s1,TEN MINSTE HOUDBAAR TOT | 01 10 :2026 (E)01:57 | 114464504 | 450 | -PAP21 | CARTON VER | CARDBOARD | PAPER | Recydling
000183,2027,07,28,2027-07-28,s1,"면이잘분지않고 면의 탄력성 향상 세몰리나가루로만들어 배유 부분만 도정하여만든 잘붙지않아처음식감그대로 100% 듀럼밀의배유를같아 100% 파스타면의비밀 이탈리아감파니아 폰타나 4,480 | 맜있는 맛으로떠나는 여행 PROD.DATE:2024.07.29 | EXP.DATE: 2027.07.28 | B1ML21124 16:13"
000184,2027,11,19,2027-11-19,s1,".75. | 4,280 행시 | 삶는시간 | L19MZR2 7-9号 | 19112027 | 이탈리아에서 스파게티를이 | DIVELLA 시간오다 1~2분 정도다 삶이 | 디벨라스파게티맛있게 | Prodotto in Italia da F. DIVELLA S.p.A. 나.스파게티면이잡길정도의큰님 | 스폰으로 2스폰 정도의 양)의비 | 3.는 에디벨라 스파게를넣고 | 내시면 디벨라 스파게티의최고의9"
