image_id,year,month,day,final_date,stage,texts,raw
000033,2026,06,17,2026-06-17,s1,"1.660 | 1,770 | LOTTE PEPERO | 26. 06. 17 09:29 F2 까지","[[""1.660"", 349, 36, 278], [""1,770"", 380, 43, 541], [""PEPERO"", 497, 62, 357], [""LOTTE"", 506, 43, 227], [""26. 06. 17 09:29 F2"", 561, 52, 202], [""까지"", 566, 37, 550]]"
000034,NONE,NONE,NONE,NONE,fail,"white | white white | 화이트쿠키 37 gl 3790 | 화이트쿠키 手37（185kco white cook 90 PRET white cook | PRER PREIZ 1.660 1,660 LOTTE 난D 1.660 | 099'1 3. 1LLTm PEPERO 3OLTT 3700 white | PRETZ DLOTTE LOTTE PD PEPERO PEPERO 1,660 | 까지 까지 | B.E.그 B 18 F 까지 | ZIEN | 0991 |  UEE어 PEPERO | 6OE  LOTTE | 까지","[[""3790"", 27, 38, 465], [""手37（185kco"", 99, 67, 552], [""white cook"", 84, 48, 601], [""PRER"", 247, 68, 50], [""1,660"", 266, 49, 273], [""PEPERO"", 484, 61, 340], [""LOTTE"", 494, 30, 207], [""까지"", 560, 37, 544], [""white"", 12, 25, 508], [""PRET"", 100, 88, 682], [""LOTTE"", 271, 124, 451], [""1.660"", 320, 105, 669], [""PEPERO"", 409, 134, 448], [""3."", 416, 19, 381], [""3700"", 515, 103, 914], [""white"", 537, 62, 935], [""까지"", 578, 61, 384], [""난D"", 308, 136, 458], [""099'1"", 393, 88, 243], [""3OLTT"", 463, 143, 480], [""ZIEN"", 618, 83, 224], [""PD"", 476, 58, 238], [""1LLTm"", 466, 31, 391], [""0991"", 692, 51, 347], ["" UEE어"", 860, 66, 4], [""6OE "", 932, 42, 150], [""white"", 12, 23, 509], [""화이트쿠키 37 gl"", 27, 35, 465], [""화이트쿠키"", 88, 36, 557], [""90"", 90, 15, 665], [""PREIZ"", 249, 61, 55], [""1.660"", 265, 56, 270], [""PEPERO"", 485, 62, 340], [""DLOTTE"", 491, 44, 182], [""B.E.그 B 18 F"", 561, 44, 192], [""까지"", 560, 33, 544], [""white"", 23, 46, 1019], [""white cook"", 171, 93, 1210], [""PRETZ"", 493, 114, 100], [""1,660"", 532, 89, 555], [""PEPERO"", 970, 114, 685], [""LOTTE"", 988, 55, 427], [""까지"", 1118, 71, 1093]]"
000035,2026,08,17,2026-08-17,clahe,[!bel | 3E | 2481043 2026. 08:17까지 | 난면 | 2051- | TEL)02 | 영업신고 제45,"[[""[!bel"", 166, 21, 183], [""3E"", 172, 41, 216], [""2026. 08:17까지"", 459, 63, 147], [""2481043"", 499, 56, 143], [""2051-"", 667, 44, 518], [""TEL)02"", 700, 52, 476], [""제45"", 734, 46, 433], [""난면"", 776, 15, 260], [""영업신고"", 758, 40, 380]]"
000036,2026,08,26,2026-08-26,s1,1+1 3.980 1+1 | 야채죽 | 단호박죽 | 2026.08.26까지 | 11:48F3,"[[""1+1"", 77, 36, 239], [""3.980"", 78, 23, 348], [""1+1"", 75, 38, 576], [""야채죽"", 159, 66, 311], [""단호박죽"", 234, 65, 463], [""2026.08.26까지"", 524, 39, 201], [""11:48F3"", 560, 43, 199]]"
000037,2026,07,17,2026-07-17,s1,1+1 | 조리예 | 9번 | 박주 | 2026.07.17.까지 | 22:59F3,"[[""1+1"", 196, 31, 601], [""조리예"", 250, 41, 153], [""9번"", 267, 34, 558], [""박주"", 318, 35, 554], [""2026.07.17.까지"", 547, 51, 161], [""22:59F3"", 598, 70, 164]]"
000038,2027,02,12,2027-02-12,s1,"오뚜기크림스프80G | 2,590 | 1+1 3.980 | EF | ISOUP | IPUMPKIN | 2027.02.12/K | 콘스프 | 캅스프 | VONO","[[""오뚜기크림스프80G"", 63, 42, 147], [""2,590"", 104, 62, 196], [""1+1"", 165, 38, 538], [""3.980"", 181, 26, 635], [""EF"", 194, 31, 0], [""ISOUP"", 217, 35, 0], [""IPUMPKIN"", 259, 30, 227], [""2027.02.12/K"", 543, 61, 159], [""캅스프"", 622, 41, 141], [""콘스프"", 614, 54, 379], [""VONO"", 637, 27, 54]]"
000039,2026,05,26,2026-05-26,clahe,2026.05.26  1지 E | 함께해요! 참소년 도박 근절,"[[""2026.05.26  1지 E"", 505, 74, 185], [""함께해요!"", 538, 85, 115], [""참소년 도박 근절"", 556, 75, 318]]"
000040,2025,10,11,2025-10-11,s1,2025.10. 111 | 10:25DMEHB17 | GOOD TODAY,"[[""2025.10. 111"", 512, 46, 251], [""10:25DMEHB17"", 557, 49, 254], [""GOOD TODAY"", 889, 26, 280]]"
000041,2025,10,11,2025-10-11,s1,2025. 10.111지 | 10:52DMEHB25 | GOOD TODAY | 제주A2,"[[""2025. 10.111지"", 500, 34, 209], [""10:52DMEHB25"", 538, 37, 211], [""GOOD TODAY"", 839, 24, 196], [""제주A2"", 912, 65, 103]]"
000042,2025,10,12,2025-10-12,s1,"Denmark | Min | 2025, 10.12.A | nmarh","[[""Denmark"", 398, 38, 538], [""Min"", 467, 26, 652], [""2025, 10.12.A"", 592, 77, 279], [""nmarh"", 680, 109, 107]]"
000043,NONE,10,14,NONE-10-14,s1,10.131 | Denma | 10.14 09:45 PA | 상단표 | 유통기한제품 상 월F8B ik | 영업장의 명칭 정읍 1A원유 | 및소재지 | 덴마크 | 130℃ H니쉬우유 | 동물복지,"[[""10.131"", 424, 59, 620], [""10.14 09:45 PA"", 514, 83, 224], [""Denma"", 531, 82, 591], [""유통기한제품 상"", 651, 50, 267], [""상단표"", 646, 43, 422], [""영업장의 명칭"", 676, 47, 263], [""월F8B"", 662, 36, 449], [""ik"", 687, 42, 546], [""및소재지"", 697, 42, 279], [""정읍"", 692, 36, 408], [""1A원유"", 710, 49, 529], [""덴마크"", 791, 119, 516], [""H니쉬우유"", 843, 168, 476], [""130℃"", 820, 24, 310], [""동물복지"", 881, 113, 494]]"
000044,2026,02,07,2026-02-07,up2x,23:53 | 26.02.07까지 | OTHEF | CJ2a-0 | god | 99,"[[""26.02.07까지"", 608, 121, 368], [""23:53"", 642, 99, 826], [""OTHEF"", 794, 90, 587], [""CJ2a-0"", 909, 188, 466], [""god"", 1524, 71, 1330], [""99"", 1612, 75, 1363]]"
000045,2027,04,21,2027-04-21,s1,·:가공 | ·원명:A() | 변질용은 구입처및 본사에서교형하며 본제용은 공정거래워원회고시 | 号155kca个量210（6%）40寸0g（0%）件190 | 품질경영 및 공산품 안전관리법에의한 품질표시 | 2027/04/21 IKS,"[[""·:가공"", 150, 23, 200], [""·원명:A()"", 174, 23, 201], [""변질용은 구입처및 본사에서교형하며 본제용은 공정거래워원회고시"", 300, 24, 206], [""号155kca个量210（6%）40寸0g（0%）件190"", 358, 24, 214], [""품질경영 및 공산품 안전관리법에의한 품질표시"", 420, 22, 203], [""IKS"", 529, 44, 430], [""2027/04/21"", 534, 43, 242]]"
000046,2025,10,10,2025-10-10,s1,소비기한 | 나2025.10.10.까지-D 현종,"[[""소비기한"", 615, 38, 116], [""나2025.10.10.까지-D 현종"", 692, 49, 228]]"
000047,2027,04,14,2027-04-14,s1,"자르기 | 품목보고번호 19850499011231 식품유형 양조 | 업소명 및 대상(주)순창공장:전북특별자치도 순 | 조재치 순창읍 순창로30 | 원재료명 정제수,탈지대두{외국산(인도·미국·중국) | 비아(감미료),종국,영양강화제 대두밀함유 | 내포장재질 용기-폴리에틸렌테레프탈레이트,뚜 | 에틸렌 | 8고객상담실 F12408 | DAESANG | 소중한 자원,깨끗한 환경 | 소비기한 | 2027.04.1415:55","[[""자르기"", 34, 21, 340], [""19850499011231"", 102, 29, 129], [""식품유형 양조"", 106, 38, 325], [""품목보고번호"", 111, 36, 23], [""대상(주)순창공장:전북특별자치도 순"", 136, 39, 98], [""업소명 및"", 142, 33, 21], [""조재치"", 168, 31, 21], [""순창읍 순창로30"", 162, 37, 100], [""원재료명"", 198, 29, 24], [""정제수,탈지대두{외국산(인도·미국·중국)"", 195, 32, 93], [""비아(감미료),종국,영양강화제"", 290, 31, 25], [""대두밀함유"", 286, 34, 291], [""내포장재질"", 332, 33, 25], [""용기-폴리에틸렌테레프탈레이트,뚜"", 319, 45, 114], [""에틸렌"", 350, 31, 114], [""8고객상담실"", 556, 41, 88], [""F12408"", 541, 32, 306], [""DAESANG"", 566, 35, 347], [""소중한 자원,깨끗한 환경"", 630, 53, 37], [""소비기한"", 674, 43, 39], [""2027.04.1415:55"", 697, 62, 141]]"
000048,2026,06,12,2026-06-12,s1,nlb uael | unlabe 1.100 만이야기 아기 절병 | 26.06.12까지F111401:33GB,"[[""nlb"", 295, 26, 134], [""uael"", 311, 40, 284], [""만이야기"", 348, 57, 290], [""아기 절병"", 348, 61, 498], [""unlabe"", 352, 30, 60], [""1.100"", 363, 38, 169], [""26.06.12까지F111401:33GB"", 668, 37, 132]]"
000049,2026,03,01,2026-03-01,s1,ket | 2브라우니 | 소비 2025.09.02/21±35 부터 | 기한 2026.03.01/ 까지,"[[""ket"", 156, 78, 0], [""2브라우니"", 196, 55, 0], [""2025.09.02/21±35"", 632, 34, 238], [""소비"", 643, 36, 98], [""부터"", 644, 37, 568], [""기한"", 680, 40, 98], [""2026.03.01/"", 671, 36, 238], [""까지"", 678, 36, 562]]"
000050,2025,09,30,2025-09-30,s1,"제품명 후레쉬 미니제리(빙수용) 영양정보 | 식품유형 캔디류 200g 200 | 100g348kcal | 원재료명 농축액, 사과농축액, 오렌지농축액,레몬농축액,혼합제제 100g 1일영양성분 | 나트륨 기준치에 대한비을 | 1(프로필렌글리콜 저 합성향료,트리아세틴),합성향료 65mg3% | 혼합제제2(주정,천연방 프로필렌글리콜,합성향료),혼 탄수화물 87 g 27% | 합제제3(프로필렌글리콜,주정, 합성향료,젖산)혼합제 당류 66g 66% | 제4(천연항료,프로필렌글리콜,주정),홍국색소,혼합제제 지방 0g 0% | 트랜스지방 0g | 포화지방 0g 0% | 콜레스테롤 0mg 0% | 출색소,정제수,β3-카로틴(착색료),비타민타} | 단백질 0g | 소비기한 후면표기일까지 | 포장재질 플리프로필렌2025.09.30 기준이므로 개인의 필요 열량에 따라 다불수 1일 영양성분 기준치에 대한비을(%)은2 | 제조원 달공씨앤에프/경기도 파주시 정문로 | 543-1(周) 끔과사랑의 과자 | 유통전문판매원 (주)청우식품/경기도포천시영중면 (주)청우식품 | 129 7객행복센터 | 080-039-8585 | 반품및교제조원 및 판매원 www.cwfood.co.kr | 8801204","[[""제품명"", 38, 36, 19], [""후레쉬 미니제리(빙수용)"", 38, 31, 128], [""영양정보"", 64, 83, 514], [""식품유형"", 72, 42, 20], [""캔디류"", 71, 32, 125], [""200g"", 71, 30, 269], [""200"", 81, 50, 645], [""100g348kcal"", 102, 55, 621], [""원재료명"", 107, 40, 24], [""100g"", 122, 41, 522], [""농축액, 사과농축액, 오렌지농축액,레몬농축액,혼합제제"", 136, 52, 25], [""1일영양성분"", 137, 41, 641], [""기준치에 대한비을"", 154, 44, 612], [""저 합성향료,트리아세틴),합성향료"", 166, 32, 164], [""나트륨"", 164, 43, 513], [""1(프로필렌글리콜"", 168, 41, 30], [""65mg3%"", 186, 47, 592], [""프로필렌글리콜,합성향료),혼"", 199, 38, 237], [""혼합제제2(주정,천연방"", 201, 43, 32], [""탄수화물"", 204, 42, 510], [""87 g 27%"", 220, 38, 605], [""합제제3(프로필렌글리콜,주정, 합성향료,젖산)혼합제"", 235, 46, 34], [""당류"", 240, 33, 521], [""66g 66%"", 253, 36, 610], [""제4(천연항료,프로필렌글리콜,주정),홍국색소,혼합제제"", 268, 41, 39], [""지방"", 276, 32, 514], [""0g 0%"", 286, 34, 619], [""트랜스지방"", 314, 37, 524], [""0g"", 320, 29, 623], [""포화지방"", 350, 35, 524], [""0g"", 354, 29, 623], [""0%"", 356, 25, 668], [""출색소,정제수,β3-카로틴(착색료),비타민타}"", 394, 34, 54], [""콜레스테롤"", 388, 27, 516], [""0mg"", 389, 32, 609], [""0%"", 389, 24, 668], [""소비기한"", 425, 32, 52], [""후면표기일까지"", 432, 37, 128], [""단백질"", 424, 34, 512], [""0g"", 424, 29, 622], [""포장재질"", 456, 35, 49], [""플리프로필렌2025.09.30"", 457, 60, 124], [""1일 영양성분 기준치에 대한비을(%)은2"", 460, 27, 513], [""제조원"", 483, 36, 51], [""달공씨앤에프/경기도 파주시 정문로"", 496, 41, 131], [""기준이므로 개인의 필요 열량에 따라 다불수"", 477, 32, 511], [""543-1(周)"", 518, 37, 131], [""유통전문판매원"", 534, 41, 59], [""(주)청우식품/경기도포천시영중면"", 550, 50, 130], [""끔과사랑의 과자"", 530, 32, 502], [""129"", 570, 39, 130], [""(주)청우식품"", 555, 50, 499], [""반품및교제조원 및 판매원"", 628, 83, 58], [""7객행복센터"", 592, 35, 550], [""080-039-8585"", 619, 46, 515], [""www.cwfood.co.kr"", 640, 41, 515], [""8801204"", 792, 54, 485]]"
000051,2026,01,01,2026-01-01,rot90,"피크닉사과 피크닉,사과 2026.01.1 | 04145 1","[[""피크닉사과"", 321, 257, 16], [""피크닉,사과"", 338, 255, 494], [""2026.01.1"", 452, 201, 717], [""04145"", 508, 136, 295], [""1"", 528, 23, 776]]"
000052,2025,11,19,2025-11-19,s1,"나섯 가지 야채, | 토마토 | 시금치 | 입어요 | 감자 | 고객지원센터 080-024-6060 | 09:00G | SNac: 2025.11.19 | 다코코!","[[""나섯 가지 야채,"", 180, 34, 314], [""토마토"", 296, 24, 54], [""시금치"", 308, 21, 167], [""입어요"", 352, 38, 114], [""감자"", 412, 32, 58], [""고객지원센터"", 508, 27, 69], [""080-024-6060"", 502, 28, 183], [""09:00G"", 554, 24, 235], [""2025.11.19"", 586, 30, 206], [""SNac:"", 598, 45, 44], [""다코코!"", 820, 32, 28]]"
000053,2025,12,20,2025-12-20,s1,자르기 | 202512.20期周,"[[""자르기"", 34, 24, 339], [""202512.20期周"", 536, 56, 95]]"
000054,2025,10,08,2025-10-08,s1,오 | 미니 꿀호떡 | 가25.10.08까지E 이영자 | 16 Z1400g1124 | 0.56%豆 %外05,"[[""오"", 104, 167, 351], [""미니 꿀호떡"", 272, 67, 257], [""가25.10.08까지E 이영자"", 625, 51, 237], [""16"", 750, 82, 168], [""Z1400g1124"", 744, 66, 237], [""%外05"", 807, 53, 321], [""0.56%豆"", 820, 49, 1]]"
000055,2026,08,04,2026-08-04,s1,4881320g 제품명새상큼초고추장 식품유형혼합장(살군제품 | 2004904797 | 원재료명 | 장 | LOW 플라스틱 | TAG | 100gg 영양정보 20g/100225kcal | 류 4g | 소비기한 | 2026.08.04,"[[""제품명새상큼초고추장"", 176, 39, 235], [""식품유형혼합장(살군제품"", 174, 51, 417], [""4881320g"", 198, 33, 238], [""2004904797"", 198, 41, 408], [""원재료명"", 262, 29, 240], [""장"", 382, 89, 0], [""LOW"", 460, 55, 10], [""플라스틱"", 456, 25, 548], [""TAG"", 489, 50, 20], [""영양정보"", 524, 25, 262], [""20g/100225kcal"", 524, 41, 432], [""100gg"", 530, 63, 20], [""4g"", 558, 43, 68], [""류"", 576, 22, 35], [""소비기한"", 613, 32, 267], [""2026.08.04"", 636, 31, 320]]"
000056,2026,07,11,2026-07-11,s1,"소맛있는 | 양님틈뿐 | 미국,호주신)대두(외국신),정제소금 종국, 물엇 정제수,복음대두 영양정보 100g215kcal 8500 | 분대두외국신(미국,캐나다.호주 등).기타과당,고추양팀중국산)주정 2130mg10761128 | 설당,마능농축액,효모씨즈닝,미를 육수베이스분말,생강농축액 복음참께 3.9g7%00.6g4% | 려업소명및소재지대생주 수창공장전북수창군순창을순창로30 | ·오래둘수록색이 진해질 수 있으나 숙성에 의한 현상이므로 안심하고 드셔도 됩니다.제품중의검은입자는대두의일부분으로안심하고드셔도됩니다. 80019-919（ | ·사늘하고 건조한 곳에 보관,개봉 후 냉장보관 ·반품 및 교환장소고객상담실 및 구입처·본 ·제조일: 2025.07.12 | 01399 제품은 소비자기본법에 의거 교환 또는 보상 ·소비기한: 2026.07.11 까지 | F,是,号 智岛F12306 | 8801052438016  DAESANG | hps/ww.daesang.com 뚜영PP,드A:OTHER | 청정원 DAESANG | 수츠 고소하고 맛있는","[[""소맛있는"", 20, 29, 423], [""양님틈뿐"", 78, 93, 389], [""미국,호주신)대두(외국신),정제소금 종국, 물엇 정제수,복음대두"", 420, 37, 76], [""영양정보"", 418, 37, 345], [""8500"", 411, 26, 472], [""분대두외국신(미국,캐나다.호주 등).기타과당,고추양팀중국산)주정"", 440, 39, 60], [""100g215kcal"", 428, 25, 446], [""설당,마능농축액,효모씨즈닝,미를 육수베이스분말,생강농축액 복음참께"", 458, 40, 51], [""2130mg10761128"", 446, 31, 336], [""3.9g7%00.6g4%"", 466, 27, 339], [""려업소명및소재지대생주 수창공장전북수창군순창을순창로30"", 497, 46, 54], [""·오래둘수록색이 진해질 수 있으나 숙성에 의한 현상이므로 안심하고 드셔도"", 515, 42, 58], [""됩니다.제품중의검은입자는대두의일부분으로안심하고드셔도됩니다."", 533, 44, 58], [""80019-919（"", 534, 29, 340], [""·사늘하고 건조한 곳에 보관,개봉 후 냉장보관"", 548, 33, 61], [""·반품 및 교환장소고객상담실 및 구입처·본"", 566, 37, 63], [""·제조일:"", 567, 24, 235], [""2025.07.12"", 572, 43, 309], [""제품은 소비자기본법에 의거 교환 또는 보상"", 585, 42, 67], [""01399"", 602, 37, 67], [""·소비기한:"", 599, 28, 233], [""2026.07.11"", 612, 42, 308], [""까지"", 608, 24, 508], [""F,是,号 智岛F12306"", 642, 32, 284], [""8801052438016"", 673, 41, 80], ["" DAESANG"", 667, 30, 282], [""hps/ww.daesang.com"", 690, 27, 282], [""뚜영PP,드A:OTHER"", 695, 20, 471], [""청정원"", 904, 57, 113], [""DAESANG"", 898, 22, 478], [""고소하고 맛있는"", 940, 42, 258], [""수츠"", 942, 31, 87]]"
000057,2026,06,24,2026-06-24,s1,"소금(국내산) Post. 포스트 | 시아산,필라핀산 | 텍스트린,da- | 성전분 이라비아검 POST는 몬델리즈 인터내셔널그룹의 | 영비타민 동서식품 고객상담실 | 스 비타 비타민 | 리원-코페혼합형 | 080-023-9114 | 은  W통서식품 www.dongsuh.co.kr |  것이 한께 식 비닐류 | OTHER | 2026.06-24 | 18:52号A | 스트 | Post | 콘푸라이트","[[""Post."", 32, 65, 131], [""포스트"", 43, 86, 274], [""소금(국내산)"", 42, 37, 0], [""시아산,필라핀산"", 72, 37, 0], [""텍스트린,da-"", 98, 39, 0], [""성전분 이라비아검"", 120, 43, 0], [""영비타민"", 145, 44, 0], [""POST는 몬델리즈 인터내셔널그룹의"", 117, 69, 306], [""스 비타 비타민"", 168, 47, 0], [""동서식품 고객상담실"", 150, 39, 93], [""리원-코페혼합형"", 192, 51, 0], [""080-023-9114"", 211, 42, 103], [""은 "", 288, 63, 10], [""W통서식품"", 279, 50, 154], [""www.dongsuh.co.kr"", 267, 72, 328], ["" 것이 한께 식"", 348, 89, 0], [""비닐류"", 350, 34, 490], [""OTHER"", 410, 49, 471], [""2026.06-24"", 579, 65, 278], [""18:52号A"", 606, 79, 281], [""스트"", 685, 145, 0], [""콘푸라이트"", 826, 89, 298], [""Post"", 794, 40, 335]]"
000058,2027,03,27,2027-03-27,s1,"사랑하는 산람과 국수를 | 오기국수는 F2) | 최고의 재료와 옛 정성을 그대로 당은 최고의 국수 입니다. 제조원 | 다가수 숙성제면법 | 운도로 오행시간 을  ·대두 | 으 을  손비자기 | 보관 | 듣시기 바랍니다. | 원 안에 인본 수에 맞는 | 국수를 채우면 정확학 양으로 총 내용량 | 딱1인분 알게 조리세요~ 영양정보 100g340 | 당류 797%X 39 | （1100g） 트랜스지방 포화지방 19 | 量1.000m5） | 오뚜기국수를 넣고 | 4~5분간 삶습니다 ""조리법 대로삶아 행권 드시면 나트륨함량 | 줄어들어요~ | 나트룸 함량 %영양성분 기준 | 조리전 | 삶은후 | 빠면 완성됩니다. | *%영양성분 기준치 : 1일영양성분 기준치에대한 | *당사 식품안전센터 분석 결과 | HACCP 8801045""490472 | 2027.03.27 | F2A09:15","[[""사랑하는 산람과 국수를"", 17, 38, 34], [""F2)"", 45, 20, 287], [""제조원"", 69, 24, 233], [""오기국수는"", 68, 51, 9], [""최고의 재료와 옛 정성을"", 82, 45, 15], [""그대로 당은 최고의 국수 입니다."", 95, 47, 15], [""다가수 숙성제면법"", 121, 45, 8], [""·대두"", 141, 20, 230], [""을 "", 151, 38, 14], [""손비자기"", 153, 27, 240], [""운도로 오행시간"", 164, 36, 14], [""으 을 "", 177, 36, 13], [""보관"", 196, 20, 247], [""듣시기 바랍니다."", 218, 50, 321], [""총 내용량"", 257, 41, 380], [""원 안에"", 272, 29, 28], [""인본 수에 맞는"", 266, 27, 104], [""정확학 양으로"", 283, 28, 104], [""100g340"", 276, 45, 372], [""국수를 채우면"", 293, 38, 16], [""영양정보"", 293, 42, 235], [""딱1인분"", 317, 43, 15], [""알게"", 302, 27, 105], [""조리세요~"", 318, 25, 104], [""39"", 312, 22, 437], [""당류"", 340, 22, 243], [""797%X"", 330, 46, 293], [""포화지방"", 338, 34, 361], [""19"", 333, 20, 436], [""트랜스지방"", 356, 26, 243], [""（1100g）"", 382, 39, 9], [""量1.000m5）"", 404, 41, 9], [""오뚜기국수를 넣고"", 420, 36, 22], [""\""조리법 대로삶아 행권 드시면 나트륨함량"", 417, 54, 237], [""4~5분간 삶습니다"", 439, 27, 23], [""줄어들어요~"", 441, 26, 253], [""%영양성분 기준"", 448, 28, 407], [""나트룸 함량"", 460, 24, 317], [""조리전"", 485, 20, 249], [""삶은후"", 504, 21, 251], [""*%영양성분 기준치 : 1일영양성분 기준치에대한"", 536, 41, 247], [""빠면 완성됩니다."", 555, 26, 23], [""*당사 식품안전센터 분석 결과"", 560, 26, 244], [""8801045\""490472"", 659, 28, 309], [""HACCP"", 692, 24, 28], [""2027.03.27"", 727, 38, 338], [""F2A09:15"", 756, 35, 339]]"
